datetime,ABUK,ADIB,AMOC,ARCC,BTFH,CCAP,COMI,EAST,EFID,EFIH,EGAL,EGCH,EMFD,ETEL,FWRY,GBCO,HELI,HRHO,ISPH,JUFO,MCQE,OIH,ORAS,ORHD,ORWE,PHDC,RAYA,RMDA,TMGH,VLMR,VLMRA
2017-09-07,767350.0,2915960.53400275,2401167.98091157,669669.0,1160535.77766915,117356200.0,1301978.21070966,1525896.55156543,400186.0,,162107.92037921,1701240.35308932,1408353.0,575585.0,,7545349.0,11415154.71069814,7421300.05040799,,7679652.5,16185.0,97378866.37949929,4945.0,5395804.85463887,837564.26520279,10757167.94030208,13461873.66766887,,5349482.0,14947.0,
2017-09-10,2023560.0,1192639.30964024,809561.33644714,1484520.0,2304718.13999068,72143470.0,1085024.13296363,759149.501364,0.0,,148409.92710711,1207545.54544648,3403869.0,729930.0,,1985296.0,1826229.63332351,3836916.7488927,,447090.0,19772.0,110693649.27059218,8975.0,5627974.8483843,247445.27530627,6026869.56472168,16586813.3583914,,13548020.0,645166.0,
2017-09-11,1579460.0,820950.81653907,1999199.06559313,779658.0,2698821.53206802,63236370.0,3079782.02105247,2482673.13005884,1004.0,,266825.86894604,1667138.08676801,8800262.0,768858.0,,2960471.0,3613147.18843478,10239371.00298182,,384312.5,12249.0,130018055.3242189,16613.0,3191699.9140167,484032.20519827,10438092.62526615,9303376.57923826,,10673070.0,86873.0,
2017-09-12,774290.0,584357.08774165,8780620.5722279,476313.0,625973.94500614,102148900.0,3179164.25981657,824318.91430008,6380.0,,389609.80863958,780769.42430249,15535320.0,1105661.0,,6799421.0,6319686.57315365,4874041.55949826,,1631603.75,19057.0,182255679.85750547,10547.0,1479714.96013699,657549.06491885,11736442.69495743,10206161.489889,,7146856.0,738229.0,
2017-09-13,1406350.0,1963055.76825399,12078784.97992544,323173.0,845468.09402186,66505490.0,2507128.17352735,950662.21648083,88.0,,780569.6166161,2396782.15621545,5619351.0,1643031.0,,4666196.0,3206859.38011636,2641036.31420547,,247792.5,6948.0,89185360.08160762,8942.0,704019.98103394,743009.16000129,6065743.87244073,7723354.23561419,,4475713.0,1101857.0,
2017-09-14,979710.0,1326261.29974288,6554151.77181733,535217.0,1028929.05807163,105590000.0,3017995.30019123,793989.25718817,117440.0,,294644.85528249,1584967.32992473,20069270.0,1445905.0,,2948822.0,6618199.16705093,8086110.32001651,,1900915.0,14185.0,55603297.09870616,76476.0,1699874.95420595,157425.1751504,13826607.1036647,11094326.4019867,,8813419.0,365232.0,
2017-09-17,1118580.0,391006.65717282,2505514.08872304,351419.0,1650379.71798161,120316700.0,2808705.9531511,0.0,0.0,,356990.8246607,1040556.61897971,4508614.0,706978.0,,4547276.0,1654383.29143148,2244597.25435298,,137875.0,3704.0,84008911.48682842,160738.0,3496489.90580576,82625.09192823,11503235.29998603,17474510.77053535,,3512560.0,3225130.0,
2017-09-18,932160.0,2400410.13309505,1848061.90943666,397795.0,1218353.79954817,122223100.0,5454179.89573479,0.0,175588.0,,284531.86024958,1329097.96962669,6127263.0,489191.0,,14954380.0,3256629.47913505,2098628.39026529,,1111912.5,42132.0,122176386.55227788,35821.0,2982209.91966029,306055.34051551,17065525.62045189,12125546.29992614,,5781716.0,250228.0,
2017-09-19,1345510.0,6075825.71412935,1461414.00994805,1078642.0,1024854.62203502,81356600.0,4768720.18787465,6354638.27820401,403238.0,,521519.74385081,1981564.62805198,12115360.0,3036899.0,,12164720.0,10412237.715373,9651711.04367314,,1593658.75,7848.0,66607095.0003387,30589.0,4557154.87723182,195608.55096635,22643773.24824061,7017556.80546746,,5900466.0,722478.0,
2017-09-20,1129120.0,7518786.99388433,2262761.33790839,1064166.0,3836706.08975568,59016410.0,3126468.20193,3384148.02836916,664.0,,524042.74261162,844541.50366214,4946872.0,1105420.0,,9345040.0,2360704.69667325,2896017.76349621,,652817.5,7017.0,215912560.1995561,77174.0,8206464.77892066,46500.05173571,9303046.42094672,15390353.47680587,,3803571.0,2245967.0,
2017-09-24,1669910.0,3262393.43175857,1800354.36014473,241181.0,2032931.3358134,37732110.0,790647.72501066,7506.74148079,24786.0,,593993.70825456,2412250.17018709,2010735.0,398203.0,,6989141.0,1500113.98450934,1514309.6835681,,20741.25,10746.0,81219734.77528024,2374.0,973764.97376711,102380.11390756,2902591.70317501,36622288.87546626,,1488280.0,1371257.0,
2017-09-25,1219230.0,7894178.93492043,1290130.33297599,675904.0,842914.17766757,71685630.0,2943609.626518,1100312.7401947,12250.0,,350018.82808505,2617571.8949444,5153107.0,533295.0,,7389725.0,5041666.03050403,4059639.92297073,,333905.0,14250.0,112279870.09726766,19597.0,2318269.93754661,507377.23117182,9738829.65684528,45406995.50603766,,3023432.0,1041565.0,
2017-09-26,975250.0,4158455.73255433,3146374.7508669,1155296.0,2875869.86963148,94350980.0,3400793.29925618,1338046.39983237,60480.0,,285017.86001087,2220597.39658522,10699370.0,752272.0,,5447442.0,3104520.1765103,2476993.18599113,,954335.0,18129.0,477121797.7581817,61996.0,5244209.85872279,760170.84576196,8458811.77084254,20574630.46371432,,4633128.0,238444.0,
2017-09-27,884500.0,5381420.95231768,2274983.3505363,607017.0,2740286.13859942,52393530.0,4133948.64874892,39682.81484403,1105440.0,,595073.70772411,1862471.71765169,12308330.0,2197634.0,,9031652.0,5295898.53630512,6014412.20079964,,785151.25,15637.0,146977877.04666537,37499.0,1067514.97124151,119951.80012439,11174881.06877061,17049510.8125979,,4359072.0,288297.0,
2017-09-28,2414730.0,3345408.25262706,1220761.26130315,1122629.0,2054702.25492617,56362240.0,3087085.44203456,948240.6869709,303036.0,,414611.79635963,2068645.99906703,30255300.0,1700542.0,,3999736.0,11177824.23852401,10275092.03090099,,269520.0,12482.0,199445548.2014847,25443.0,1483889.96002452,1660796.84779356,32963273.83683974,19441283.07588251,,12007600.0,200641.0,
2017-10-01,1570050.0,2551268.5457581,3152470.75716536,803492.0,1102536.82438629,54258330.0,691847.44312996,106789.45138805,0.0,,329645.83809144,7932059.54328405,6992274.0,1015175.0,,3880092.0,10827048.54064814,1142373.14286651,,71958.75,1493.0,97065030.50323364,11050.0,1230464.9668517,435305.48431852,5946065.07939675,17368430.78103416,,9987305.0,751662.0,
2017-10-02,1749450.0,5045429.85816749,1382630.92854856,3357221.0,1702136.53783179,44348680.0,5185834.33643321,16809410.32262663,45884.0,,654680.6784476,10112473.19620275,9558942.0,1133736.0,,3328908.0,8315539.54394646,6370328.72898015,,292076.25,34592.0,121778941.89044338,61619.0,976164.97370245,229213.58835513,13045781.75371188,51465497.40642345,,11264850.0,5432958.0,
2017-10-03,699140.0,5034564.42512873,910356.9405902,5206136.0,999298.06124177,53283120.0,3387667.5513507,11624158.91388815,1303428.0,,839912.58746926,6528376.88839295,7046283.0,2906301.0,,17073470.0,5546828.03553481,12636606.1266349,,722886.25,12544.0,77490030.12468272,33747.0,638259.9828055,303527.00436916,5138233.73228858,19416888.0782969,,3722171.0,1350568.0,
2017-10-04,809110.0,11736643.51601517,3219894.32682809,2185289.0,1263322.21230405,65068720.0,4518398.74342122,1786543.93419084,3168.0,,902165.55689315,6619248.49073474,5517664.0,2473155.0,,5392739.0,5237551.42022227,4709910.68121533,,5150.0,12066.0,76196478.7194619,37658.0,789919.97871983,478590.53247723,4723474.27408482,41945455.8486287,,2734245.0,2029641.0,
2017-10-08,588530.0,5814621.7629511,2831987.92603919,1241396.0,572299.9481652,92270680.0,1326765.16099892,2500259.48812473,7930.0,,563867.72305122,5167272.98830639,3089778.0,995187.0,,2055844.0,3857947.67547066,1303977.26917455,,277725.0,14736.0,117284589.39180817,22153.0,794944.97858446,211335.23513044,26425999.12208942,31467166.88567231,,1981840.0,1449007.0,
2017-10-09,426710.0,4450789.82785763,3739938.86414348,1051539.0,3510271.04271675,91712310.0,6695212.6028791,4157221.32441528,145600.0,,398306.80436797,4938256.3582737,5992435.0,1449178.0,,3168749.0,8051542.01871766,4152639.245658,,1812478.75,10885.0,112059826.62368454,66590.0,1663884.95517551,450963.83507325,20446511.73065247,17794960.7388202,,2235624.0,1302833.0,
2017-10-10,419740.0,7171205.66321214,2234901.80912364,1147497.0,1259341.72141944,50955470.0,2662342.41793354,996489.66245632,10166028.0,,205061.89928197,6108128.15416201,2364190.0,1182121.0,,10471520.0,7809990.53814574,2659016.07825826,,1936410.0,45857.0,89831800.62719908,69431.0,2292959.93822845,289798.65576174,10531944.25837934,9746396.53539227,,1056408.0,1536991.0,
