quarter_start,ticker,rl_risk_score,risk_profile,split
2023-06-14,HRHO,1.0506622803707917,balanced,train
2023-06-14,IRON,-3.145690679550171,conservative,train
2023-06-14,ISPH,4.1941579182942705,aggressive,train
2023-06-14,JUFO,1.3168183167775471,balanced,train
2023-06-14,MASR,0.2316231926282247,balanced,train
2023-06-14,MCQE,-2.509847640991211,conservative,train
2023-06-14,MFPC,2.6312891840934753,balanced,train
2023-06-14,MTIE,4.28439458211263,aggressive,train
2023-06-14,OCDI,0.9250418345133463,balanced,train
2023-06-14,OFH,0.9073432683944702,balanced,train
2023-06-14,OIH,4.1734843254089355,aggressive,train
2023-06-14,ORAS,-3.7505218187967935,conservative,train
2023-06-14,ORHD,4.220311323801677,aggressive,train
2023-06-14,ORWE,4.045240640640259,aggressive,train
2023-06-14,PHAR,-3.7717344760894775,conservative,train
2023-06-14,PHDC,2.8359639644622803,balanced,train
2023-06-14,PRDC,-2.0648992458979287,balanced,train
2023-06-14,QNBE,-3.667424440383911,conservative,train
2023-06-14,RAYA,4.107259432474772,aggressive,train
2023-06-14,RMDA,-2.223339557647705,conservative,train
2023-06-14,SKPC,4.027207851409912,aggressive,train
2023-06-14,SPMD,4.14178729057312,aggressive,train
2023-06-14,SUGR,0.9024831851323446,balanced,train
2023-06-14,SWDY,3.1464175383249917,balanced,train
2023-06-14,TALM,-1.6684503157933552,balanced,train
2023-06-14,TMGH,-3.5924097696940103,conservative,train
2023-06-14,VLMR,-3.7928831577301025,conservative,train
2023-06-14,VLMRA,-3.4606921672821045,conservative,train
2023-09-20,ABUK,,,train
2023-09-20,ADIB,,,train
2023-09-20,ALCN,,,train
2023-09-20,AMOC,,,train
2023-09-20,ARAB,,,train
2023-09-20,ARCC,,,train
2023-09-20,ASPI,,,train
2023-09-20,BINV,,,train
2023-09-20,BTFH,,,train
2023-09-20,CCAP,,,train
2023-09-20,CICH,,,train
2023-09-20,CIEB,,,train
2023-09-20,CIRA,,,train
2023-09-20,CLHO,,,train
2023-09-20,COMI,,,train
2023-09-20,DSCW,,,train
2023-09-20,EAST,,,train
2023-09-20,EFID,,,train
2023-09-20,EFIH,,,train
2023-09-20,EGAL,,,train
2023-09-20,EGCH,,,train
2023-09-20,EGTS,,,train
2023-09-20,EMFD,,,train
2023-09-20,ETEL,,,train
2023-09-20,EXPA,,,train
2023-09-20,FAIT,,,train
2023-09-20,FAITA,,,train
2023-09-20,FWRY,,,train
2023-09-20,GBCO,,,train
2023-09-20,GDWA,,,train
2023-09-20,HDBK,,,train
2023-09-20,HELI,,,train
2023-09-20,HRHO,,,train
2023-09-20,IRON,,,train
2023-09-20,ISPH,,,train
2023-09-20,JUFO,,,train
2023-09-20,MASR,,,train
2023-09-20,MCQE,,,train
2023-09-20,MFPC,,,train
2023-09-20,MTIE,,,train
2023-09-20,OCDI,,,train
2023-09-20,OFH,,,train
2023-09-20,OIH,,,train
2023-09-20,ORAS,,,train
2023-09-20,ORHD,,,train
2023-09-20,ORWE,,,train
2023-09-20,PHAR,,,train
2023-09-20,PHDC,,,train
2023-09-20,PRDC,,,train
2023-09-20,QNBE,,,train
2023-09-20,RAYA,,,train
2023-09-20,RMDA,,,train
2023-09-20,SKPC,,,train
2023-09-20,SPMD,,,train
2023-09-20,SUGR,,,train
2023-09-20,SWDY,,,train
2023-09-20,TALM,,,train
2023-09-20,TMGH,,,train
2023-09-20,VLMR,,,train
2023-09-20,VLMRA,,,train
2024-01-02,ABUK,2.290190815925598,balanced,test
2024-01-02,ADIB,3.27215568224589,aggressive,test
2024-01-02,ALCN,2.942008376121521,balanced,test
2024-01-02,AMOC,3.8430901368459067,aggressive,test
2024-01-02,ARAB,1.046481688817342,balanced,test
2024-01-02,ARCC,-0.02702919642130534,balanced,test
2024-01-02,ASPI,0.9461182355880737,balanced,test
2024-01-02,BINV,2.774830957253774,balanced,test
2024-01-02,BTFH,4.042128324508667,aggressive,test
2024-01-02,CCAP,3.8562742869059243,aggressive,test
2024-01-02,CICH,0.9873899618784586,balanced,test
2024-01-02,CIEB,2.9605012933413186,balanced,test
2024-01-02,CIRA,-3.7696516513824463,conservative,test
2024-01-02,CLHO,-3.4839624563852944,conservative,test
2024-01-02,COMI,-3.7852880160013833,conservative,test
2024-01-02,DSCW,1.4591312408447266,balanced,test
2024-01-02,EAST,4.117588520050049,aggressive,test
2024-01-02,EFID,-3.0724106629689536,conservative,test
2024-01-02,EFIH,-3.0044620037078857,conservative,test
2024-01-02,EGAL,3.8132170836130777,aggressive,test
2024-01-02,EGCH,4.194737911224365,aggressive,test
2024-01-02,EGTS,4.150783697764079,aggressive,test
2024-01-02,EMFD,-1.4747482935587566,conservative,test
2024-01-02,ETEL,-3.7960809071858725,conservative,test
2024-01-02,EXPA,0.14303582906723022,balanced,test
2024-01-02,FAIT,-3.7698503335316977,conservative,test
2024-01-02,FAITA,-3.780051072438558,conservative,test
2024-01-02,FWRY,-2.5855078299840293,conservative,test
2024-01-02,GBCO,3.993903319040934,aggressive,test
2024-01-02,GDWA,3.2380171616872153,balanced,test
2024-01-02,HDBK,-3.7535560925801597,conservative,test
2024-01-02,HELI,-0.21761377652486166,balanced,test
2024-01-02,HRHO,-3.8158274491628013,conservative,test
2024-01-02,IRON,-2.645810047785441,conservative,test
2024-01-02,ISPH,3.821603218714396,aggressive,test
2024-01-02,JUFO,2.370136421173811,balanced,test
2024-01-02,MASR,1.1250769297281902,balanced,test
2024-01-02,MCQE,-2.2959891160329184,conservative,test
2024-01-02,MFPC,4.2536594072977705,aggressive,test
2024-01-02,MTIE,4.171524524688721,aggressive,test
2024-01-02,OCDI,1.7973477045694988,balanced,test
2024-01-02,OFH,1.534391721089681,balanced,test
2024-01-02,OIH,4.1970828374226885,aggressive,test
2024-01-02,ORAS,-1.4560773571332295,conservative,test
2024-01-02,ORHD,4.246208031972249,aggressive,test
2024-01-02,ORWE,3.8997331460316977,aggressive,test
2024-01-02,PHAR,-1.7124117215474446,conservative,test
2024-01-02,PHDC,1.9401430288950603,balanced,test
2024-01-02,PRDC,-1.0244214534759521,balanced,test
2024-01-02,QNBE,-3.397669712702433,conservative,test
2024-01-02,RAYA,2.7726411322752633,balanced,test
2024-01-02,RMDA,-1.1626407305399578,conservative,test
2024-01-02,SKPC,3.7456528345743814,aggressive,test
2024-01-02,SPMD,3.4270665645599365,aggressive,test
2024-01-02,SUGR,4.1732252438863116,aggressive,test
2024-01-02,SWDY,-0.9458516041437784,balanced,test
2024-01-02,TALM,-2.9930285612742105,conservative,test
2024-01-02,TMGH,4.223073323567708,aggressive,test
2024-01-02,VLMR,-3.777259111404419,conservative,test
2024-01-02,VLMRA,4.140842437744141,aggressive,test
2024-04-02,ABUK,1.9772154092788696,balanced,test
2024-04-02,ADIB,-0.27806681394577026,balanced,test
2024-04-02,ALCN,4.283032417297363,aggressive,test
2024-04-02,AMOC,0.5297361016273499,balanced,test
2024-04-02,ARAB,0.6459179123242696,balanced,test
2024-04-02,ARCC,3.810361385345459,aggressive,test
2024-04-02,ASPI,3.185537417729696,balanced,test
2024-04-02,BINV,2.5714330673217773,balanced,test
2024-04-02,BTFH,-2.2290338277816772,conservative,test
2024-04-02,CCAP,4.172557512919108,aggressive,test
2024-04-02,CICH,-3.657415231068929,conservative,test
2024-04-02,CIEB,3.5809659163157144,balanced,test
2024-04-02,CIRA,-3.304558515548706,conservative,test
2024-04-02,CLHO,-3.5424420833587646,conservative,test
2024-04-02,COMI,-3.7499516805013022,conservative,test
2024-04-02,DSCW,0.6324668725331625,balanced,test
2024-04-02,EAST,-0.2005164623260498,balanced,test
2024-04-02,EFID,-2.7905353705088296,conservative,test
2024-04-02,EFIH,4.208173592885335,aggressive,test
2024-04-02,EGAL,4.1929605801900225,aggressive,test
2024-04-02,EGCH,3.1093245347340903,balanced,test
2024-04-02,EGTS,1.876305083433787,balanced,test
2024-04-02,EMFD,4.269155184427897,aggressive,test
2024-04-02,ETEL,-3.649794101715088,conservative,test
2024-04-02,EXPA,-3.524427652359009,conservative,test
2024-04-02,FAIT,-3.707284927368164,conservative,test
2024-04-02,FAITA,-3.7342447439829507,conservative,test
2024-04-02,FWRY,2.8590436379114785,balanced,test
2024-04-02,GBCO,2.3960713942845664,balanced,test
2024-04-02,GDWA,2.902389725049337,balanced,test
2024-04-02,HDBK,-3.7834104696909585,conservative,test
2024-04-02,HELI,-1.6620480020840962,balanced,test
2024-04-02,HRHO,-3.7112387816111245,conservative,test
2024-04-02,IRON,-3.413606882095337,conservative,test
2024-04-02,ISPH,4.22524881362915,aggressive,test
2024-04-02,JUFO,-0.3918321132659912,balanced,test
2024-04-02,MASR,4.008878866831462,aggressive,test
2024-04-02,MCQE,1.0173884232838948,balanced,test
2024-04-02,MFPC,4.283810297648112,aggressive,test
2024-04-02,MTIE,4.106766859690349,aggressive,test
2024-04-02,OCDI,4.157299518585205,aggressive,test
2024-04-02,OFH,-3.287103017171224,conservative,test
2024-04-02,OIH,4.163325309753418,aggressive,test
2024-04-02,ORAS,-3.246224562327067,conservative,test
2024-04-02,ORHD,4.262967745463054,aggressive,test
2024-04-02,ORWE,4.024335622787476,aggressive,test
2024-04-02,PHAR,-3.7277991771698,conservative,test
2024-04-02,PHDC,3.6323726971944175,aggressive,test
2024-04-02,PRDC,-2.9249693552652993,conservative,test
2024-04-02,QNBE,-3.2182462215423584,conservative,test
2024-04-02,RAYA,4.237232685089111,aggressive,test
2024-04-02,RMDA,2.9837013880411782,balanced,test
2024-04-02,SKPC,4.2343184153238935,aggressive,test
2024-04-02,SPMD,1.1278030474980671,balanced,test
2024-04-02,SUGR,3.7225631872812905,aggressive,test
2024-04-02,SWDY,3.690768241882324,aggressive,test
2024-04-02,TALM,-2.0360380013783774,conservative,test
2024-04-02,TMGH,4.064083019892375,aggressive,test
2024-04-02,VLMR,-3.817946195602417,conservative,test
2024-04-02,VLMRA,2.607945680618286,balanced,test
2024-07-18,ABUK,1.5737603505452473,balanced,test
2024-07-18,ADIB,-1.3743891318639119,balanced,test
2024-07-18,ALCN,4.14923111597697,aggressive,test
2024-07-18,AMOC,1.7238472700119019,balanced,test
2024-07-18,ARAB,2.1170406651993594,balanced,test
2024-07-18,ARCC,4.164215882619222,aggressive,test
2024-07-18,ASPI,2.301379462083181,balanced,test
2024-07-18,BINV,1.280901273091634,balanced,test
2024-07-18,BTFH,-2.2089807589848838,conservative,test
2024-07-18,CCAP,4.264784971872966,aggressive,test
2024-07-18,CICH,-3.6129119396209717,conservative,test
2024-07-18,CIEB,-2.3488820691903434,conservative,test
2024-07-18,CIRA,-3.7176547050476074,conservative,test
2024-07-18,CLHO,-3.600769360860189,conservative,test
2024-07-18,COMI,-3.792682647705078,conservative,test
2024-07-18,DSCW,1.496123989423116,balanced,test
2024-07-18,EAST,-0.22490505377451578,balanced,test
2024-07-18,EFID,-3.337282737096151,conservative,test
2024-07-18,EFIH,4.254551887512207,aggressive,test
2024-07-18,EGAL,3.9491453965504966,aggressive,test
2024-07-18,EGCH,-0.3656364977359772,balanced,test
2024-07-18,EGTS,3.5056403477986655,aggressive,test
2024-07-18,EMFD,4.121009190877278,aggressive,test
2024-07-18,ETEL,-3.6706507205963135,conservative,test
2024-07-18,EXPA,-3.7859883308410645,conservative,test
2024-07-18,FAIT,-3.7971340815226235,conservative,test
2024-07-18,FAITA,-3.715905030568441,conservative,test
2024-07-18,FWRY,3.3047512769699097,balanced,test
2024-07-18,GBCO,3.606912612915039,aggressive,test
2024-07-18,GDWA,3.8220253785451255,aggressive,test
2024-07-18,HDBK,-3.760878642400106,conservative,test
2024-07-18,HELI,3.8046558698018393,aggressive,test
2024-07-18,HRHO,-2.9469141960144043,conservative,test
2024-07-18,IRON,0.9582110246022543,balanced,test
2024-07-18,ISPH,3.6004830996195474,aggressive,test
2024-07-18,JUFO,0.41563183069229126,balanced,test
2024-07-18,MASR,2.2419921358426413,balanced,test
2024-07-18,MCQE,1.8149885336558025,balanced,test
2024-07-18,MFPC,4.272196610768636,aggressive,test
2024-07-18,MTIE,4.219347794850667,aggressive,test
2024-07-18,OCDI,4.252959251403809,aggressive,test
2024-07-18,OFH,-1.927465558052063,conservative,test
2024-07-18,OIH,3.8709108034769693,aggressive,test
2024-07-18,ORAS,-2.1449215412139893,conservative,test
2024-07-18,ORHD,4.059467713038127,aggressive,test
2024-07-18,ORWE,0.5427823464075724,balanced,test
2024-07-18,PHAR,-3.7692320346832275,conservative,test
2024-07-18,PHDC,3.2802003622055054,balanced,test
2024-07-18,PRDC,-0.9978927771250407,balanced,test
2024-07-18,QNBE,-3.3111775716145835,conservative,test
2024-07-18,RAYA,4.242688814798991,aggressive,test
2024-07-18,RMDA,1.961304505666097,balanced,test
2024-07-18,SKPC,4.232514540354411,aggressive,test
2024-07-18,SPMD,-1.6877178351084392,conservative,test
2024-07-18,SUGR,-0.2984585699935754,balanced,test
2024-07-18,SWDY,3.7498838901519775,aggressive,test
2024-07-18,TALM,-3.3284220695495605,conservative,test
2024-07-18,TMGH,4.20498784383138,aggressive,test
2024-07-18,VLMR,-3.710650602976481,conservative,test
2024-07-18,VLMRA,0.874534527460734,balanced,test
2024-10-20,ABUK,-1.484582821528117,balanced,test
2024-10-20,ADIB,-3.446028153101603,conservative,test
2024-10-20,ALCN,3.5051679611206055,aggressive,test
2024-10-20,AMOC,2.3907532691955566,balanced,test
2024-10-20,ARAB,3.966681718826294,aggressive,test
2024-10-20,ARCC,3.8384037017822266,aggressive,test
2024-10-20,ASPI,4.111019452412923,aggressive,test
2024-10-20,BINV,0.7531592051188151,balanced,test
2024-10-20,BTFH,3.12665065129598,aggressive,test
2024-10-20,CCAP,4.257278919219971,aggressive,test
2024-10-20,CICH,-2.5154149532318115,conservative,test
2024-10-20,CIEB,-3.702964464823405,conservative,test
2024-10-20,CIRA,-3.79253888130188,conservative,test
2024-10-20,CLHO,1.5309849580128987,balanced,test
2024-10-20,COMI,-3.7782378991444907,conservative,test
2024-10-20,DSCW,4.118899027506511,aggressive,test
2024-10-20,EAST,-0.8065336222449938,balanced,test
2024-10-20,EFID,-3.5626443227132163,conservative,test
2024-10-20,EFIH,4.142197608947754,aggressive,test
2024-10-20,EGAL,-0.8006250063578287,balanced,test
2024-10-20,EGCH,-2.778331438700358,conservative,test
2024-10-20,EGTS,0.7091863552729288,balanced,test
2024-10-20,EMFD,4.18421204884847,aggressive,test
2024-10-20,ETEL,-3.6230153242746987,conservative,test
2024-10-20,EXPA,-3.4145565032958984,conservative,test
2024-10-20,FAIT,-3.2507498264312744,conservative,test
2024-10-20,FAITA,-3.720609426498413,conservative,test
2024-10-20,FWRY,-1.312714168181022,balanced,test
2024-10-20,GBCO,4.176371733347575,aggressive,test
2024-10-20,GDWA,4.133504072825114,aggressive,test
2024-10-20,HDBK,-3.644491672515869,conservative,test
2024-10-20,HELI,-0.9349242051442465,balanced,test
2024-10-20,HRHO,0.6825081904729208,balanced,test
2024-10-20,IRON,2.5945982734362283,balanced,test
2024-10-20,ISPH,4.120162010192871,aggressive,test
2024-10-20,JUFO,4.176346143086751,aggressive,test
2024-10-20,MASR,-1.8342532167832057,conservative,test
2024-10-20,MCQE,4.187053839365642,aggressive,test
2024-10-20,MFPC,1.501290241877238,balanced,test
2024-10-20,MTIE,3.0502754052480063,balanced,test
2024-10-20,OCDI,2.9010489781697593,balanced,test
2024-10-20,OFH,2.860204060872396,balanced,test
2024-10-20,OIH,4.014330466588338,aggressive,test
2024-10-20,ORAS,-2.7262308597564697,conservative,test
2024-10-20,ORHD,4.179387887318929,aggressive,test
2024-10-20,ORWE,1.1441152095794678,balanced,test
2024-10-20,PHAR,-3.6763004461924234,conservative,test
2024-10-20,PHDC,4.123490810394287,aggressive,test
2024-10-20,PRDC,1.9597373008728027,balanced,test
2024-10-20,QNBE,-3.6059072017669678,conservative,test
2024-10-20,RAYA,4.177253882090251,aggressive,test
2024-10-20,RMDA,4.0171897411346436,aggressive,test
2024-10-20,SKPC,0.14421963691711426,balanced,test
2024-10-20,SPMD,-1.9771827459335327,conservative,test
2024-10-20,SUGR,-2.999286413192749,conservative,test
2024-10-20,SWDY,4.178641478220622,aggressive,test
2024-10-20,TALM,0.3030668795108795,balanced,test
2024-10-20,TMGH,-0.253415584564209,balanced,test
2024-10-20,VLMR,-3.7965451876322427,conservative,test
2024-10-20,VLMRA,-2.815173109372457,conservative,test
2025-01-19,ABUK,-3.455245018005371,conservative,test
2025-01-19,ADIB,-3.715482155481974,conservative,test
2025-01-19,ALCN,-2.925970753033956,balanced,test
2025-01-19,AMOC,-3.052854140599569,conservative,test
2025-01-19,ARAB,4.124383290608724,aggressive,test
2025-01-19,ARCC,4.038195848464966,aggressive,test
2025-01-19,ASPI,3.740553379058838,aggressive,test
2025-01-19,BINV,-3.3331960837046304,conservative,test
2025-01-19,BTFH,3.6044068336486816,aggressive,test
2025-01-19,CCAP,3.93538490931193,aggressive,test
2025-01-19,CICH,-0.3132070501645406,balanced,test
2025-01-19,CIEB,-3.793787638346354,conservative,test
2025-01-19,CIRA,-2.8212292194366455,balanced,test
2025-01-19,CLHO,-0.29176215330759686,balanced,test
2025-01-19,COMI,-3.804827610651652,conservative,test
2025-01-19,DSCW,4.151131312052409,aggressive,test
2025-01-19,EAST,-3.0614430904388428,conservative,test
2025-01-19,EFID,-1.7469239830970764,balanced,test
2025-01-19,EFIH,2.5823288361231485,balanced,test
2025-01-19,EGAL,2.625588834285736,balanced,test
2025-01-19,EGCH,-1.0367332994937897,balanced,test
2025-01-19,EGTS,-0.7127419312795004,balanced,test
2025-01-19,EMFD,4.077842632929484,aggressive,test
2025-01-19,ETEL,-3.8245842456817627,conservative,test
2025-01-19,EXPA,-2.90778382619222,balanced,test
2025-01-19,FAIT,-3.3849197228749595,conservative,test
2025-01-19,FAITA,-3.6771653493245444,conservative,test
2025-01-19,FWRY,0.20511309305826822,balanced,test
2025-01-19,GBCO,3.187312046686808,balanced,test
2025-01-19,GDWA,3.644946495691935,aggressive,test
2025-01-19,HDBK,-3.690465052922567,conservative,test
2025-01-19,HELI,-3.4269021352132163,conservative,test
2025-01-19,HRHO,0.8254115084807078,balanced,test
2025-01-19,IRON,2.7487487395604453,balanced,test
2025-01-19,ISPH,4.139949719111125,aggressive,test
2025-01-19,JUFO,4.1816182136535645,aggressive,test
2025-01-19,MASR,-3.1747190952301025,conservative,test
2025-01-19,MCQE,4.050795237223308,aggressive,test
2025-01-19,MFPC,-3.632986625035604,conservative,test
2025-01-19,MTIE,4.15644645690918,aggressive,test
2025-01-19,OCDI,4.200844605763753,aggressive,test
2025-01-19,OFH,3.8080974419911704,aggressive,test
2025-01-19,OIH,2.9781989256540933,balanced,test
2025-01-19,ORAS,-3.616652727127075,conservative,test
2025-01-19,ORHD,3.9186750253041587,aggressive,test
2025-01-19,ORWE,3.976137558619181,aggressive,test
2025-01-19,PHAR,-3.7696995735168457,conservative,test
2025-01-19,PHDC,4.128687699635823,aggressive,test
2025-01-19,PRDC,-0.7137918273607889,balanced,test
2025-01-19,QNBE,-3.7209678490956626,conservative,test
2025-01-19,RAYA,4.265056292215983,aggressive,test
2025-01-19,RMDA,4.243203163146973,aggressive,test
2025-01-19,SKPC,-3.3766501744588218,conservative,test
2025-01-19,SPMD,0.8952594598134359,balanced,test
2025-01-19,SUGR,0.4762587547302246,balanced,test
2025-01-19,SWDY,4.237050851186116,aggressive,test
2025-01-19,TALM,1.7501202424367268,balanced,test
2025-01-19,TMGH,-1.8917590379714966,balanced,test
2025-01-19,VLMR,-3.8052968184153237,conservative,test
2025-01-19,VLMRA,-3.764101187388102,conservative,test
2025-04-27,ABUK,-3.596775690714518,conservative,test
2025-04-27,ADIB,-3.3128629525502524,conservative,test
2025-04-27,ALCN,-1.954093446334203,balanced,test
2025-04-27,AMOC,-3.7487119833628335,conservative,test
2025-04-27,ARAB,4.201457341512044,aggressive,test
2025-04-27,ARCC,4.145908355712891,aggressive,test
2025-04-27,ASPI,4.136012713114421,aggressive,test
2025-04-27,BINV,-1.182271957397461,balanced,test
2025-04-27,BTFH,3.8849732081095376,aggressive,test
2025-04-27,CCAP,4.13381830851237,aggressive,test
2025-04-27,CICH,-2.8166592518488565,balanced,test
2025-04-27,CIEB,-0.010898113250732422,balanced,test
2025-04-27,CIRA,-3.1890221436818442,conservative,test
2025-04-27,CLHO,-0.4928423563639323,balanced,test
2025-04-27,COMI,-3.7556498050689697,conservative,test
2025-04-27,DSCW,3.7702112992604575,aggressive,test
2025-04-27,EAST,-3.3781514962514243,conservative,test
2025-04-27,EFID,-3.6710240046183267,conservative,test
2025-04-27,EFIH,0.5060056199630102,balanced,test
2025-04-27,EGAL,3.835909048716227,aggressive,test
2025-04-27,EGCH,4.1144256591796875,aggressive,test
2025-04-27,EGTS,3.9721999963124595,aggressive,test
2025-04-27,EMFD,0.8481118579705557,balanced,test
2025-04-27,ETEL,-3.8038615385691323,conservative,test
2025-04-27,EXPA,-1.6190950870513916,balanced,test
2025-04-27,FAIT,-3.5669426123301187,conservative,test
2025-04-27,FAITA,-3.698721965154012,conservative,test
2025-04-27,FWRY,2.884405175844828,balanced,test
2025-04-27,GBCO,4.072164297103882,aggressive,test
2025-04-27,GDWA,4.153753121693929,aggressive,test
2025-04-27,HDBK,-3.28588072458903,conservative,test
2025-04-27,HELI,-1.1859774589538574,balanced,test
2025-04-27,HRHO,1.0419913132985432,balanced,test
2025-04-27,IRON,3.7528129418691,balanced,test
2025-04-27,ISPH,4.181710243225098,aggressive,test
2025-04-27,JUFO,3.378925879796346,balanced,test
2025-04-27,MASR,-3.6296709378560386,conservative,test
2025-04-27,MCQE,4.069732030232747,aggressive,test
2025-04-27,MFPC,-3.6895760695139566,conservative,test
2025-04-27,MTIE,4.2316850026448565,aggressive,test
2025-04-27,OCDI,4.159172693888347,aggressive,test
2025-04-27,OFH,4.190266450246175,aggressive,test
2025-04-27,OIH,3.89958119392395,aggressive,test
2025-04-27,ORAS,-3.7770836353302,conservative,test
2025-04-27,ORHD,4.151223977406819,aggressive,test
2025-04-27,ORWE,3.7141703764597573,balanced,test
2025-04-27,PHAR,-3.747929255167643,conservative,test
2025-04-27,PHDC,3.6962472597757974,balanced,test
2025-04-27,PRDC,0.8028608957926432,balanced,test
2025-04-27,QNBE,-3.669861634572347,conservative,test
2025-04-27,RAYA,4.133153597513835,aggressive,test
2025-04-27,RMDA,4.1521250406901045,aggressive,test
2025-04-27,SKPC,1.1389276186625164,balanced,test
2025-04-27,SPMD,3.676584084828695,balanced,test
2025-04-27,SUGR,-3.523787021636963,conservative,test
2025-04-27,SWDY,0.6765249172846476,balanced,test
2025-04-27,TALM,-1.2930450737476349,balanced,test
2025-04-27,TMGH,-3.1496410369873047,conservative,test
2025-04-27,VLMR,-3.806997378667196,conservative,test
2025-04-27,VLMRA,-3.7927863597869873,conservative,test
2025-08-04,ABUK,-3.031855503718058,conservative,test
2025-08-04,ADIB,-1.369191328684489,balanced,test
2025-08-04,ALCN,-3.6744393507639566,conservative,test
2025-08-04,AMOC,-3.4967358112335205,conservative,test
2025-08-04,ARAB,4.116331577301025,aggressive,test
2025-08-04,ARCC,3.998785416285197,aggressive,test
2025-08-04,ASPI,3.1226788759231567,balanced,test
2025-08-04,BINV,4.167208830515544,aggressive,test
2025-08-04,BTFH,4.083193858464559,aggressive,test
2025-08-04,CCAP,4.2325185139973955,aggressive,test
2025-08-04,CICH,-1.2559530138969421,balanced,test
2025-08-04,CIEB,-3.4399948120117188,conservative,test
2025-08-04,CIRA,-2.6294334332148233,conservative,test
2025-08-04,CLHO,0.2867443362871806,balanced,test
2025-08-04,COMI,-3.7227707703908286,conservative,test
2025-08-04,DSCW,2.8058127959569297,balanced,test
2025-08-04,EAST,-1.91031014919281,balanced,test
2025-08-04,EFID,-0.6980180740356445,balanced,test
2025-08-04,EFIH,3.4589614868164062,balanced,test
2025-08-04,EGAL,1.4326008558273315,balanced,test
2025-08-04,EGCH,4.096532901128133,aggressive,test
2025-08-04,EGTS,4.189884185791016,aggressive,test
2025-08-04,EMFD,2.1062638560930886,balanced,test
2025-08-04,ETEL,-3.0640483299891152,conservative,test
2025-08-04,EXPA,-3.352055231730143,conservative,test
2025-08-04,FAIT,-3.7452496687571206,conservative,test
2025-08-04,FAITA,-3.754474480946859,conservative,test
2025-08-04,FWRY,3.889470338821411,aggressive,test
2025-08-04,GBCO,4.251764456431071,aggressive,test
2025-08-04,GDWA,3.9779284795125327,aggressive,test
2025-08-04,HDBK,-3.5206286907196045,conservative,test
2025-08-04,HELI,-1.636028031508128,balanced,test
2025-08-04,HRHO,4.157858053843181,aggressive,test
2025-08-04,IRON,4.19586181640625,aggressive,test
2025-08-04,ISPH,3.4123245080312095,balanced,test
2025-08-04,JUFO,2.1510934432347617,balanced,test
2025-08-04,MASR,-3.529052734375,conservative,test
2025-08-04,MCQE,4.102434794108073,aggressive,test
2025-08-04,MFPC,-3.4624112447102866,conservative,test
2025-08-04,MTIE,4.216079394022624,aggressive,test
2025-08-04,OCDI,2.9953980445861816,balanced,test
2025-08-04,OFH,4.245391050974528,aggressive,test
2025-08-04,OIH,4.261645952860515,aggressive,test
2025-08-04,ORAS,-3.230278968811035,conservative,test
2025-08-04,ORHD,4.222604751586914,aggressive,test
2025-08-04,ORWE,-1.1340171496073406,balanced,test
2025-08-04,PHAR,-1.281917969385783,balanced,test
2025-08-04,PHDC,3.986572027206421,aggressive,test
2025-08-04,PRDC,0.7767140865325928,balanced,test
2025-08-04,QNBE,-3.7166600227355957,conservative,test
2025-08-04,RAYA,4.149763266245524,aggressive,test
2025-08-04,RMDA,3.7490272521972656,aggressive,test
2025-08-04,SKPC,2.1766328612963357,balanced,test
2025-08-04,SPMD,0.7619670331478119,balanced,test
2025-08-04,SUGR,-3.779757102330526,conservative,test
2025-08-04,SWDY,-3.637699524561564,conservative,test
2025-08-04,TALM,-0.8968463738759359,balanced,test
2025-08-04,TMGH,-3.797181765238444,conservative,test
2025-08-04,VLMR,-3.8046589692433677,conservative,test
2025-08-04,VLMRA,-3.3332632382710776,conservative,test
2025-11-03,ABUK,-2.085850715637207,conservative,test
2025-11-03,ADIB,1.743326743443807,balanced,test
2025-11-03,ALCN,-2.353134115537008,conservative,test
2025-11-03,AMOC,-3.5642858346303306,conservative,test
2025-11-03,ARAB,1.4703965584437053,balanced,test
2025-11-03,ARCC,4.141537507375081,aggressive,test
2025-11-03,ASPI,3.265283743540446,aggressive,test
2025-11-03,BINV,3.9714647134145102,aggressive,test
2025-11-03,BTFH,4.207756519317627,aggressive,test
2025-11-03,CCAP,4.063449780146281,aggressive,test
2025-11-03,CICH,1.8188859621683757,balanced,test
2025-11-03,CIEB,-3.751528183619181,conservative,test
2025-11-03,CIRA,-1.3206314245859783,balanced,test
2025-11-03,CLHO,2.540073694040378,balanced,test
2025-11-03,COMI,-3.748603661855062,conservative,test
2025-11-03,DSCW,2.9294730027516684,balanced,test
2025-11-03,EAST,0.38591015338897705,balanced,test
2025-11-03,EFID,3.4730101426442466,aggressive,test
2025-11-03,EFIH,3.45127280553182,aggressive,test
2025-11-03,EGAL,3.8027238845825195,aggressive,test
2025-11-03,EGCH,4.123678366343181,aggressive,test
2025-11-03,EGTS,1.8816626866658528,balanced,test
2025-11-03,EMFD,1.6480669279893239,balanced,test
2025-11-03,ETEL,1.6824047168095906,balanced,test
2025-11-03,EXPA,-1.7550929586092632,conservative,test
2025-11-03,FAIT,-3.7481938203175864,conservative,test
2025-11-03,FAITA,-3.7863734563191733,conservative,test
2025-11-03,FWRY,1.122990568478902,balanced,test
2025-11-03,GBCO,4.131104946136475,aggressive,test
2025-11-03,GDWA,3.1860056718190513,aggressive,test
2025-11-03,HDBK,-3.5629982948303223,conservative,test
